sfynx.SymfonyConnexion_1	symfonyconnexion-1	RUN	1423676154410	 	2.0
Scenario name	7927548337864001428-679	REQUEST	Page fr	request_fr_2	1423676222198	1423676225241	1423676255265	1423676255265	OK	 
Scenario name	7927548337864001428-1384	REQUEST	Page en	request_en_2	1423676255137	1423676255138	1423676255266	1423676255266	OK	 
Scenario name	7927548337864001428-503	REQUEST	Login	request_login_1	1423676253229	1423676253229	1423676255268	1423676255268	OK	 
Scenario name	7927548337864001428-436	REQUEST	Page en	request_en_3	1423676244208	1423676244208	1423676255273	1423676255273	OK	 
Scenario name	7927548337864001428-1049	REQUEST	Page fr	request_fr_2	1423676230068	1423676230068	1423676255277	1423676255277	OK	 
Scenario name	7927548337864001428-1665	REQUEST	Logout	request_logout_3	1423676255248	1423676255248	1423676255288	1423676255288	OK	 
Scenario name	7927548337864001428-413	REQUEST	Login	request_login_2	1423676205959	1423676205959	1423676255289	1423676255289	OK	 
Scenario name	7927548337864001428-1492	REQUEST	Page fr	request_fr_2	1423676222878	1423676231968	1423676255292	1423676255292	OK	 
Scenario name	7927548337864001428-1212	REQUEST	Logout	request_logout_2	1423676255158	1423676255158	1423676255292	1423676255292	OK	 
Scenario name	7927548337864001428-1463	REQUEST	Login	request_login_2	1423676249119	1423676249119	1423676255292	1423676255292	OK	 
Scenario name	7927548337864001428-283	REQUEST	Login	request_login_1	1423676191948	1423676191949	1423676255294	1423676255294	OK	 
Scenario name	7927548337864001428-1321	REQUEST	Login	request_login_2	1423676251106	1423676251106	1423676255309	1423676255309	OK	 
Scenario name	7927548337864001428-641	REQUEST	Logout	request_logout_3	1423676254233	1423676254233	1423676255316	1423676255316	OK	 
Scenario name	7927548337864001428-413	GROUP	Login	1423676203849	1423676255317	51393	2	0	OK
Scenario name	7927548337864001428-1184	GROUP	Page fr	1423676154660	1423676255317	28421	2	0	OK
Scenario name	7927548337864001428-452	REQUEST	Page en	request_en_3	1423676252259	1423676252259	1423676255331	1423676255331	OK	 
Scenario name	7927548337864001428-1449	REQUEST	Page en	request_en_3	1423676255298	1423676255298	1423676255341	1423676255341	OK	 
Scenario name	7927548337864001428-550	REQUEST	Logout	request_logout_3	1423676254308	1423676254308	1423676255341	1423676255341	OK	 
Scenario name	7927548337864001428-550	GROUP	Logout	1423676252329	1423676255341	1230	3	0	OK
Scenario name	7927548337864001428-1927	REQUEST	Logout	request_logout_1	1423676249108	1423676249146	1423676255342	1423676255342	OK	 
Scenario name	7927548337864001428-550	USER	END	1423676154521	1423676255342
Scenario name	7927548337864001428-16	REQUEST	Login	request_login_2	1423676255248	1423676255248	1423676255346	1423676255346	OK	 
Scenario name	7927548337864001428-641	GROUP	Logout	1423676252334	1423676255357	1334	3	0	OK
Scenario name	7927548337864001428-641	USER	END	1423676154537	1423676255358
Scenario name	7927548337864001428-1321	GROUP	Login	1423676247708	1423676255378	7600	2	0	OK
Scenario name	7927548337864001428-1463	GROUP	Login	1423676249008	1423676255378	6222	2	0	OK
Scenario name	7927548337864001428-824	REQUEST	Logout	request_logout_2	1423676255258	1423676255258	1423676255382	1423676255382	OK	 
Scenario name	7927548337864001428-1153	GROUP	Page en	1423676246889	1423676255388	3265	3	0	OK
Scenario name	7927548337864001428-1665	GROUP	Logout	1423676252868	1423676255388	1181	3	0	OK
Scenario name	7927548337864001428-1665	USER	END	1423676154764	1423676255388
Scenario name	7927548337864001428-1068	REQUEST	Login	request_login_2	1423676252262	1423676252262	1423676255391	1423676255391	OK	 
Scenario name	7927548337864001428-1071	GROUP	Page fr	1423676154639	1423676255398	27933	2	0	OK
Scenario name	7927548337864001428-1290	GROUP	Page fr	1423676154682	1423676255398	30465	2	0	OK
Scenario name	7927548337864001428-1044	REQUEST	Page fr	request_fr_2	1423676222209	1423676231277	1423676255407	1423676255407	OK	 
Scenario name	7927548337864001428-74	GROUP	Page en	1423676207518	1423676255408	42447	3	0	OK
Scenario name	7927548337864001428-1790	REQUEST	Logout	request_logout_1	1423676249339	1423676249387	1423676255409	1423676255409	OK	 
Scenario name	7927548337864001428-1394	REQUEST	Logout	request_logout_1	1423676255261	1423676255261	1423676255412	1423676255412	OK	 
Scenario name	7927548337864001428-1291	REQUEST	Page fr	request_fr_2	1423676222126	1423676231279	1423676255412	1423676255412	OK	 
Scenario name	7927548337864001428-283	REQUEST	Login	request_login_2	1423676255318	1423676255318	1423676255417	1423676255417	OK	 
Scenario name	7927548337864001428-612	GROUP	Page fr	1423676154561	1423676255418	30377	2	0	OK
Scenario name	7927548337864001428-1068	GROUP	Login	1423676246179	1423676255418	9211	2	0	OK
Scenario name	7927548337864001428-704	REQUEST	Logout	request_logout_2	1423676254278	1423676254279	1423676255421	1423676255421	OK	 
Scenario name	7927548337864001428-1463	REQUEST	Logout	request_logout_1	1423676255379	1423676255379	1423676255423	1423676255423	OK	 
Scenario name	7927548337864001428-1267	REQUEST	Page fr	request_fr_2	1423676222171	1423676231279	1423676255433	1423676255433	OK	 
Scenario name	7927548337864001428-1153	REQUEST	Login	request_login_1	1423676255388	1423676255388	1423676255433	1423676255433	OK	 
Scenario name	7927548337864001428-1513	REQUEST	Page en	request_en_2	1423676255278	1423676255278	1423676255433	1423676255433	OK	 
Scenario name	7927548337864001428-1511	GROUP	Page en	1423676247007	1423676255437	3258	3	0	OK
Scenario name	7927548337864001428-16	GROUP	Login	1423676252128	1423676255438	3162	2	0	OK
Scenario name	7927548337864001428-1396	REQUEST	Page en	request_en_1	1423676252379	1423676252379	1423676255440	1423676255440	OK	 
Scenario name	7927548337864001428-1290	REQUEST	Page en	request_en_1	1423676255399	1423676255399	1423676255444	1423676255444	OK	 
Scenario name	7927548337864001428-1071	REQUEST	Page en	request_en_1	1423676255398	1423676255399	1423676255444	1423676255444	OK	 
Scenario name	7927548337864001428-788	REQUEST	Logout	request_logout_2	1423676254359	1423676254359	1423676255449	1423676255449	OK	 
Scenario name	7927548337864001428-74	REQUEST	Login	request_login_1	1423676255408	1423676255409	1423676255450	1423676255450	OK	 
Scenario name	7927548337864001428-1321	REQUEST	Logout	request_logout_1	1423676255379	1423676255379	1423676255454	1423676255454	OK	 
Scenario name	7927548337864001428-283	GROUP	Login	1423676191948	1423676255458	63445	2	0	OK
Scenario name	7927548337864001428-1117	REQUEST	Page fr	request_fr_3	1423676255308	1423676255309	1423676255463	1423676255463	OK	 
Scenario name	7927548337864001428-1672	REQUEST	Page en	request_en_2	1423676250888	1423676250917	1423676255468	1423676255468	OK	 
Scenario name	7927548337864001428-612	REQUEST	Page en	request_en_1	1423676255418	1423676255419	1423676255469	1423676255469	OK	 
Scenario name	7927548337864001428-704	REQUEST	Logout	request_logout_3	1423676255422	1423676255423	1423676255470	1423676255470	OK	 
Scenario name	7927548337864001428-649	REQUEST	Login	request_login_1	1423676254439	1423676254439	1423676255470	1423676255470	OK	 
Scenario name	7927548337864001428-1934	REQUEST	Page en	request_en_3	1423676254440	1423676254440	1423676255471	1423676255471	OK	 
Scenario name	7927548337864001428-1068	REQUEST	Logout	request_logout_1	1423676255419	1423676255419	1423676255473	1423676255473	OK	 
Scenario name	7927548337864001428-1511	REQUEST	Login	request_login_1	1423676255438	1423676255438	1423676255479	1423676255479	OK	 
Scenario name	7927548337864001428-1606	REQUEST	Logout	request_logout_3	1423676252378	1423676252378	1423676255487	1423676255487	OK	 
Scenario name	7927548337864001428-1606	GROUP	Logout	1423676246789	1423676255488	7323	3	0	OK
Scenario name	7927548337864001428-1606	USER	END	1423676154743	1423676255489
Scenario name	7927548337864001428-283	REQUEST	Logout	request_logout_1	1423676255458	1423676255459	1423676255503	1423676255503	OK	 
Scenario name	7927548337864001428-1401	REQUEST	Page fr	request_fr_3	1423676254439	1423676254439	1423676255506	1423676255506	OK	 
Scenario name	7927548337864001428-286	REQUEST	Page en	request_en_1	1423676249418	1423676249418	1423676255509	1423676255509	OK	 
Scenario name	7927548337864001428-824	REQUEST	Logout	request_logout_3	1423676255470	1423676255472	1423676255508	1423676255508	OK	 
Scenario name	7927548337864001428-824	GROUP	Logout	1423676202938	1423676255509	50398	3	0	OK
Scenario name	7927548337864001428-1113	REQUEST	Login	request_login_1	1423676249418	1423676249418	1423676255509	1423676255509	OK	 
Scenario name	7927548337864001428-824	USER	END	1423676154584	1423676255510
Scenario name	7927548337864001428-694	REQUEST	Login	request_login_1	1423676251419	1423676251419	1423676255510	1423676255510	OK	 
Scenario name	7927548337864001428-1296	REQUEST	Page fr	request_fr_3	1423676251429	1423676251429	1423676255512	1423676255512	OK	 
Scenario name	7927548337864001428-1009	REQUEST	Logout	request_logout_2	1423676249398	1423676249399	1423676255524	1423676255524	OK	 
Scenario name	7927548337864001428-788	REQUEST	Logout	request_logout_3	1423676255488	1423676255488	1423676255529	1423676255529	OK	 
Scenario name	7927548337864001428-106	REQUEST	Logout	request_logout_3	1423676240348	1423676240348	1423676255546	1423676255546	OK	 
Scenario name	7927548337864001428-1142	REQUEST	Login	request_login_1	1423676252408	1423676252409	1423676255566	1423676255566	OK	 
Scenario name	7927548337864001428-704	GROUP	Logout	1423676252177	1423676255569	2244	3	0	OK
Scenario name	7927548337864001428-704	USER	END	1423676154539	1423676255570
Scenario name	7927548337864001428-1385	REQUEST	Page fr	request_fr_2	1423676222619	1423676231715	1423676255593	1423676255593	OK	 
Scenario name	7927548337864001428-1445	REQUEST	Login	request_login_2	1423676254442	1423676254442	1423676255593	1423676255593	OK	 
Scenario name	7927548337864001428-734	REQUEST	Login	request_login_2	1423676251409	1423676251409	1423676255594	1423676255594	OK	 
Scenario name	7927548337864001428-649	REQUEST	Login	request_login_2	1423676255471	1423676255471	1423676255595	1423676255595	OK	 
Scenario name	7927548337864001428-233	REQUEST	Logout	request_logout_2	1423676255458	1423676255459	1423676255595	1423676255595	OK	 
Scenario name	7927548337864001428-788	GROUP	Logout	1423676251779	1423676255596	1204	3	0	OK
Scenario name	7927548337864001428-788	USER	END	1423676154574	1423676255597
Scenario name	7927548337864001428-366	REQUEST	Login	request_login_1	1423676254558	1423676254558	1423676255598	1423676255598	OK	 
Scenario name	7927548337864001428-1250	GROUP	Page fr	1423676154675	1423676255598	29313	2	0	OK
Scenario name	7927548337864001428-106	GROUP	Logout	1423676213528	1423676255598	39478	3	0	OK
Scenario name	7927548337864001428-106	USER	END	1423676154494	1423676255599
Scenario name	7927548337864001428-1488	REQUEST	Page fr	request_fr_3	1423676255528	1423676255528	1423676255597	1423676255598	OK	 
Scenario name	7927548337864001428-671	REQUEST	Page fr	request_fr_3	1423676252408	1423676252408	1423676255607	1423676255607	OK	 
Scenario name	7927548337864001428-695	REQUEST	Login	request_login_1	1423676254568	1423676254568	1423676255612	1423676255612	OK	 
Scenario name	7927548337864001428-539	REQUEST	Page en	request_en_2	1423676236338	1423676236338	1423676255612	1423676255612	OK	 
Scenario name	7927548337864001428-1689	GROUP	Page en	1423676247598	1423676255618	3349	3	0	OK
Scenario name	7927548337864001428-1328	REQUEST	Page fr	request_fr_2	1423676222780	1423676231910	1423676255617	1423676255617	OK	 
Scenario name	7927548337864001428-692	REQUEST	Logout	request_logout_3	1423676254589	1423676254589	1423676255632	1423676255633	OK	 
Scenario name	7927548337864001428-734	GROUP	Login	1423676248168	1423676255638	7378	2	0	OK
Scenario name	7927548337864001428-1009	REQUEST	Logout	request_logout_3	1423676255548	1423676255548	1423676255639	1423676255639	OK	 
Scenario name	7927548337864001428-649	GROUP	Login	1423676254439	1423676255649	1155	2	0	OK
Scenario name	7927548337864001428-1250	REQUEST	Page en	request_en_1	1423676255599	1423676255599	1423676255653	1423676255653	OK	 
Scenario name	7927548337864001428-1496	REQUEST	Page en	request_en_2	1423676249418	1423676249418	1423676255658	1423676255658	OK	 
Scenario name	7927548337864001428-1109	REQUEST	Logout	request_logout_2	1423676253558	1423676253558	1423676255663	1423676255663	OK	 
Scenario name	7927548337864001428-1689	REQUEST	Login	request_login_1	1423676255619	1423676255619	1423676255663	1423676255663	OK	 
Scenario name	7927548337864001428-1577	REQUEST	Page fr	request_fr_2	1423676222748	1423676231877	1423676255662	1423676255662	OK	 
Scenario name	7927548337864001428-1445	GROUP	Login	1423676252369	1423676255667	3224	2	0	OK
Scenario name	7927548337864001428-1518	REQUEST	Page fr	request_fr_3	1423676255627	1423676255628	1423676255670	1423676255670	OK	 
Scenario name	7927548337864001428-734	REQUEST	Logout	request_logout_1	1423676255638	1423676255638	1423676255679	1423676255679	OK	 
Scenario name	7927548337864001428-1113	REQUEST	Login	request_login_2	1423676255538	1423676255538	1423676255702	1423676255702	OK	 
Scenario name	7927548337864001428-1635	REQUEST	Logout	request_logout_1	1423676252869	1423676252897	1423676255703	1423676255703	OK	 
Scenario name	7927548337864001428-1410	REQUEST	Page fr	request_fr_3	1423676255638	1423676255639	1423676255717	1423676255717	OK	 
Scenario name	7927548337864001428-1009	GROUP	Logout	1423676246439	1423676255717	6272	3	0	OK
Scenario name	7927548337864001428-1141	REQUEST	Page fr	request_fr_3	1423676252628	1423676252628	1423676255717	1423676255717	OK	 
Scenario name	7927548337864001428-1009	USER	END	1423676154625	1423676255719
Scenario name	7927548337864001428-1355	REQUEST	Page fr	request_fr_3	1423676255649	1423676255649	1423676255722	1423676255722	OK	 
Scenario name	7927548337864001428-692	GROUP	Logout	1423676249817	1423676255728	3380	3	0	OK
Scenario name	7927548337864001428-692	USER	END	1423676154539	1423676255728
Scenario name	7927548337864001428-1234	REQUEST	Logout	request_logout_2	1423676255570	1423676255594	1423676255737	1423676255737	OK	 
Scenario name	7927548337864001428-1412	REQUEST	Page fr	request_fr_3	1423676255596	1423676255597	1423676255746	1423676255746	OK	 
Scenario name	7927548337864001428-645	REQUEST	Logout	request_logout_2	1423676255595	1423676255595	1423676255756	1423676255756	OK	 
Scenario name	7927548337864001428-218	REQUEST	Logout	request_logout_2	1423676254589	1423676254590	1423676255757	1423676255757	OK	 
Scenario name	7927548337864001428-1556	GROUP	Page fr	1423676154759	1423676255758	28668	2	0	OK
Scenario name	7927548337864001428-1142	REQUEST	Login	request_login_2	1423676255638	1423676255638	1423676255763	1423676255763	OK	 
Scenario name	7927548337864001428-639	REQUEST	Page en	request_en_3	1423676254718	1423676254718	1423676255769	1423676255769	OK	 
Scenario name	7927548337864001428-1234	REQUEST	Logout	request_logout_3	1423676255738	1423676255738	1423676255777	1423676255777	OK	 
Scenario name	7927548337864001428-1237	REQUEST	Page en	request_en_2	1423676255628	1423676255628	1423676255777	1423676255777	OK	 
Scenario name	7927548337864001428-1113	GROUP	Login	1423676249418	1423676255778	6255	2	0	OK
Scenario name	7927548337864001428-1181	GROUP	Page fr	1423676154660	1423676255778	29570	2	0	OK
Scenario name	7927548337864001428-145	REQUEST	Logout	request_logout_1	1423676247902	1423676247966	1423676255779	1423676255779	OK	 
Scenario name	7927548337864001428-1876	REQUEST	Page en	request_en_1	1423676231678	1423676231679	1423676255779	1423676255779	OK	 
Scenario name	7927548337864001428-502	REQUEST	Logout	request_logout_2	1423676251640	1423676251640	1423676255783	1423676255783	OK	 
Scenario name	7927548337864001428-1882	REQUEST	Logout	request_logout_2	1423676245639	1423676245639	1423676255792	1423676255792	OK	 
Scenario name	7927548337864001428-1109	REQUEST	Logout	request_logout_3	1423676255749	1423676255749	1423676255794	1423676255794	OK	 
Scenario name	7927548337864001428-1649	REQUEST	Logout	request_logout_1	1423676222648	1423676222649	1423676255793	1423676255793	OK	 
Scenario name	7927548337864001428-1860	REQUEST	Page en	request_en_3	1423676254718	1423676254718	1423676255797	1423676255797	OK	 
Scenario name	7927548337864001428-1234	GROUP	Logout	1423676254089	1423676255798	325	3	0	OK
Scenario name	7927548337864001428-1234	USER	END	1423676154668	1423676255799
Scenario name	7927548337864001428-217	REQUEST	Logout	request_logout_2	1423676251639	1423676251639	1423676255811	1423676255811	OK	 
Scenario name	7927548337864001428-1109	GROUP	Logout	1423676243858	1423676255817	10145	3	0	OK
Scenario name	7927548337864001428-1109	USER	END	1423676154646	1423676255818
Scenario name	7927548337864001428-695	REQUEST	Login	request_login_2	1423676255679	1423676255679	1423676255818	1423676255818	OK	 
Scenario name	7927548337864001428-695	GROUP	Login	1423676254568	1423676255819	1183	2	0	OK
Scenario name	7927548337864001428-1142	GROUP	Login	1423676252408	1423676255828	3283	2	0	OK
Scenario name	7927548337864001428-60	REQUEST	Logout	request_logout_2	1423676255698	1423676255699	1423676255833	1423676255833	OK	 
Scenario name	7927548337864001428-645	REQUEST	Logout	request_logout_3	1423676255798	1423676255798	1423676255848	1423676255848	OK	 
Scenario name	7927548337864001428-1050	REQUEST	Page fr	request_fr_2	1423676222221	1423676225339	1423676255852	1423676255852	OK	 
Scenario name	7927548337864001428-1529	REQUEST	Login	request_login_2	1423676246707	1423676246708	1423676255852	1423676255852	OK	 
Scenario name	7927548337864001428-1552	GROUP	Page en	1423676248448	1423676255859	2551	3	0	OK
Scenario name	7927548337864001428-1365	GROUP	Page en	1423676248248	1423676255859	1364	3	0	OK
Scenario name	7927548337864001428-218	REQUEST	Logout	request_logout_3	1423676255818	1423676255818	1423676255860	1423676255860	OK	 
Scenario name	7927548337864001428-1498	GROUP	Page en	1423676248328	1423676255867	1243	3	0	OK
Scenario name	7927548337864001428-695	REQUEST	Logout	request_logout_1	1423676255819	1423676255820	1423676255868	1423676255868	OK	 
Scenario name	7927548337864001428-1275	REQUEST	Page fr	request_fr_3	1423676255788	1423676255788	1423676255869	1423676255869	OK	 
Scenario name	7927548337864001428-1227	REQUEST	Logout	request_logout_3	1423676252783	1423676252784	1423676255871	1423676255871	OK	 
Scenario name	7927548337864001428-1374	REQUEST	Login	request_login_1	1423676251811	1423676251811	1423676255871	1423676255871	OK	 
Scenario name	7927548337864001428-1227	GROUP	Logout	1423676249679	1423676255871	4309	3	0	OK
Scenario name	7927548337864001428-1227	USER	END	1423676154667	1423676255872
Scenario name	7927548337864001428-1541	REQUEST	Page en	request_en_2	1423676255749	1423676255749	1423676255873	1423676255873	OK	 
Scenario name	7927548337864001428-171	REQUEST	Logout	request_logout_3	1423676206628	1423676206629	1423676255875	1423676255875	OK	 
Scenario name	7927548337864001428-1342	GROUP	Page fr	1423676154685	1423676255888	28437	2	0	OK
Scenario name	7927548337864001428-217	REQUEST	Logout	request_logout_3	1423676255848	1423676255849	1423676255890	1423676255890	OK	 
Scenario name	7927548337864001428-1529	GROUP	Login	1423676246598	1423676255910	9189	2	0	OK
Scenario name	7927548337864001428-181	REQUEST	Logout	request_logout_1	1423676222769	1423676231900	1423676255917	1423676255917	OK	 
Scenario name	7927548337864001428-272	REQUEST	Page fr	request_fr_2	1423676191678	1423676191679	1423676255930	1423676255930	KO	status.is(404), but actually found 503
Scenario name	7927548337864001428-8	REQUEST	Logout	request_logout_2	1423676226668	1423676226668	1423676255930	1423676255930	OK	 
Scenario name	7927548337864001428-1139	REQUEST	Page fr	request_fr_2	1423676221830	1423676231969	1423676255933	1423676255933	OK	 
Scenario name	7927548337864001428-630	REQUEST	Page fr	request_fr_2	1423676220289	1423676220633	1423676255934	1423676255934	OK	 
Scenario name	7927548337864001428-1612	REQUEST	Login	request_login_1	1423676237798	1423676237798	1423676255940	1423676255940	OK	 
Scenario name	7927548337864001428-1978	REQUEST	Page en	request_en_2	1423676220599	1423676220644	1423676255944	1423676255944	OK	 
Scenario name	7927548337864001428-1088	REQUEST	Page fr	request_fr_3	1423676224808	1423676224808	1423676255945	1423676255945	OK	 
Scenario name	7927548337864001428-645	GROUP	Logout	1423676252619	1423676255948	1265	3	0	OK
Scenario name	7927548337864001428-645	USER	END	1423676154537	1423676255949
Scenario name	7927548337864001428-1519	REQUEST	Page en	request_en_1	1423676254908	1423676254908	1423676255953	1423676255953	OK	 
Scenario name	7927548337864001428-1175	REQUEST	Login	request_login_2	1423676250828	1423676250829	1423676255954	1423676255954	OK	 
Scenario name	7927548337864001428-1175	GROUP	Login	1423676250618	1423676255955	5261	2	0	OK
Scenario name	7927548337864001428-1529	REQUEST	Logout	request_logout_1	1423676255910	1423676255911	1423676255956	1423676255956	OK	 
Scenario name	7927548337864001428-541	REQUEST	Page en	request_en_2	1423676216668	1423676216669	1423676255959	1423676255959	OK	 
Scenario name	7927548337864001428-611	REQUEST	Login	request_login_1	1423676254908	1423676254909	1423676255960	1423676255960	OK	 
Scenario name	7927548337864001428-218	GROUP	Logout	1423676244159	1423676255963	10277	3	0	OK
Scenario name	7927548337864001428-217	GROUP	Logout	1423676248838	1423676255963	5260	3	0	OK
Scenario name	7927548337864001428-218	USER	END	1423676154507	1423676255964
Scenario name	7927548337864001428-217	USER	END	1423676154507	1423676255964
Scenario name	7927548337864001428-1592	REQUEST	Logout	request_logout_2	1423676255809	1423676255809	1423676255965	1423676255965	OK	 
Scenario name	7927548337864001428-171	GROUP	Logout	1423676186558	1423676256013	66554	3	0	OK
Scenario name	7927548337864001428-1123	GROUP	Page fr	1423676154649	1423676256014	30358	2	0	OK
Scenario name	7927548337864001428-171	USER	END	1423676154499	1423676256014
Scenario name	7927548337864001428-410	REQUEST	Page en	request_en_2	1423676239778	1423676239778	1423676256014	1423676256014	OK	 
Scenario name	7927548337864001428-687	REQUEST	Page en	request_en_3	1423676254978	1423676254978	1423676256017	1423676256017	OK	 
Scenario name	7927548337864001428-555	REQUEST	Page en	request_en_3	1423676254968	1423676254969	1423676256017	1423676256017	OK	 
Scenario name	7927548337864001428-1047	REQUEST	Page fr	request_fr_3	1423676253928	1423676253928	1423676256018	1423676256018	OK	 
Scenario name	7927548337864001428-1162	REQUEST	Page fr	request_fr_3	1423676254898	1423676254898	1423676256020	1423676256020	OK	 
Scenario name	7927548337864001428-70	REQUEST	Logout	request_logout_3	1423676247888	1423676247894	1423676256020	1423676256020	OK	 
Scenario name	7927548337864001428-1464	REQUEST	Page en	request_en_3	1423676254908	1423676254909	1423676256021	1423676256021	OK	 
Scenario name	7927548337864001428-193	REQUEST	Page en	request_en_3	1423676227878	1423676227878	1423676256021	1423676256021	OK	 
Scenario name	7927548337864001428-1338	REQUEST	Page en	request_en_1	1423676248928	1423676248928	1423676256021	1423676256021	OK	 
Scenario name	7927548337864001428-929	REQUEST	Logout	request_logout_1	1423676248293	1423676248329	1423676256022	1423676256022	OK	 
Scenario name	7927548337864001428-1742	REQUEST	Logout	request_logout_1	1423676234039	1423676234071	1423676256022	1423676256022	OK	 
Scenario name	7927548337864001428-640	REQUEST	Page en	request_en_1	1423676247898	1423676247898	1423676256023	1423676256023	OK	 
Scenario name	7927548337864001428-473	REQUEST	Logout	request_logout_3	1423676252948	1423676252949	1423676256025	1423676256025	OK	 
Scenario name	7927548337864001428-266	REQUEST	Login	request_login_1	1423676219798	1423676219799	1423676256026	1423676256026	OK	 
Scenario name	7927548337864001428-459	REQUEST	Logout	request_logout_2	1423676241853	1423676241854	1423676256035	1423676256035	OK	 
Scenario name	7927548337864001428-322	REQUEST	Logout	request_logout_2	1423676252933	1423676252934	1423676256040	1423676256040	OK	 
Scenario name	7927548337864001428-1445	REQUEST	Logout	request_logout_1	1423676255668	1423676255668	1423676256041	1423676256041	OK	 
Scenario name	7927548337864001428-412	REQUEST	Logout	request_logout_3	1423676242868	1423676242868	1423676256052	1423676256052	OK	 
Scenario name	7927548337864001428-412	GROUP	Logout	1423676235938	1423676256053	18400	3	0	OK
Scenario name	7927548337864001428-1060	REQUEST	Login	request_login_1	1423676253009	1423676253009	1423676256053	1423676256053	OK	 
Scenario name	7927548337864001428-412	USER	END	1423676154515	1423676256054
Scenario name	7927548337864001428-379	REQUEST	Logout	request_logout_3	1423676249998	1423676249999	1423676256057	1423676256057	OK	 
Scenario name	7927548337864001428-1017	GROUP	Page en	1423676229028	1423676256058	20310	3	0	OK
Scenario name	7927548337864001428-70	GROUP	Logout	1423676193398	1423676256069	60565	3	0	OK
Scenario name	7927548337864001428-70	USER	END	1423676154493	1423676256070
Scenario name	7927548337864001428-473	GROUP	Logout	1423676232238	1423676256089	21628	3	0	OK
Scenario name	7927548337864001428-473	USER	END	1423676154517	1423676256090
Scenario name	7927548337864001428-1100	REQUEST	Page en	request_en_2	1423676244513	1423676244542	1423676256091	1423676256091	OK	 
Scenario name	7927548337864001428-424	REQUEST	Logout	request_logout_2	1423676254928	1423676254929	1423676256091	1423676256091	OK	 
Scenario name	7927548337864001428-653	REQUEST	Logout	request_logout_2	1423676247888	1423676247894	1423676256093	1423676256093	OK	 
Scenario name	7927548337864001428-1368	REQUEST	Page fr	request_fr_2	1423676222619	1423676231780	1423676256097	1423676256097	OK	 
Scenario name	7927548337864001428-413	REQUEST	Logout	request_logout_1	1423676255318	1423676255358	1423676256103	1423676256103	OK	 
Scenario name	7927548337864001428-1017	REQUEST	Login	request_login_1	1423676256058	1423676256058	1423676256104	1423676256104	OK	 
Scenario name	7927548337864001428-731	REQUEST	Page en	request_en_2	1423676254019	1423676254019	1423676256109	1423676256109	OK	 
Scenario name	7927548337864001428-1312	REQUEST	Page en	request_en_2	1423676254958	1423676254959	1423676256115	1423676256115	OK	 
Scenario name	7927548337864001428-1568	REQUEST	Page en	request_en_3	1423676256069	1423676256070	1423676256115	1423676256115	OK	 
Scenario name	7927548337864001428-1407	REQUEST	Page fr	request_fr_2	1423676222678	1423676225763	1423676256120	1423676256120	OK	 
Scenario name	7927548337864001428-1309	REQUEST	Page en	request_en_2	1423676249988	1423676249989	1423676256120	1423676256120	OK	 
Scenario name	7927548337864001428-648	REQUEST	Page fr	request_fr_3	1423676255778	1423676255778	1423676256120	1423676256120	OK	 
Scenario name	7927548337864001428-564	REQUEST	Page en	request_en_1	1423676246978	1423676246978	1423676256127	1423676256127	OK	 
Scenario name	7927548337864001428-689	GROUP	Page en	1423676248608	1423676256138	1255	3	0	OK
Scenario name	7927548337864001428-379	GROUP	Logout	1423676184578	1423676256148	68429	3	0	OK
Scenario name	7927548337864001428-379	USER	END	1423676154514	1423676256149
Scenario name	7927548337864001428-1072	REQUEST	Page fr	request_fr_3	1423676256079	1423676256079	1423676256158	1423676256158	OK	 
Scenario name	7927548337864001428-585	REQUEST	Page fr	request_fr_3	1423676256069	1423676256070	1423676256159	1423676256159	OK	 
Scenario name	7927548337864001428-1276	REQUEST	Page en	request_en_1	1423676240090	1423676240091	1423676256170	1423676256170	OK	 
Scenario name	7927548337864001428-611	REQUEST	Login	request_login_2	1423676256079	1423676256079	1423676256174	1423676256174	OK	 
Scenario name	7927548337864001428-830	REQUEST	Page en	request_en_1	1423676204929	1423676204930	1423676256175	1423676256175	OK	 
Scenario name	7927548337864001428-1041	REQUEST	Page fr	request_fr_3	1423676237078	1423676237079	1423676256180	1423676256180	OK	 
Scenario name	7927548337864001428-689	REQUEST	Login	request_login_1	1423676256138	1423676256138	1423676256184	1423676256184	OK	 
Scenario name	7927548337864001428-1137	REQUEST	Login	request_login_1	1423676250122	1423676250122	1423676256185	1423676256185	OK	 
Scenario name	7927548337864001428-1132	REQUEST	Logout	request_logout_3	1423676250121	1423676250121	1423676256186	1423676256186	OK	 
Scenario name	7927548337864001428-1060	REQUEST	Login	request_login_2	1423676256089	1423676256089	1423676256196	1423676256196	OK	 
Scenario name	7927548337864001428-1060	GROUP	Login	1423676253008	1423676256197	3151	2	0	OK
Scenario name	7927548337864001428-531	REQUEST	Login	request_login_1	1423676253149	1423676253149	1423676256198	1423676256198	OK	 
Scenario name	7927548337864001428-658	REQUEST	Page en	request_en_3	1423676256159	1423676256159	1423676256202	1423676256202	OK	 
Scenario name	7927548337864001428-611	GROUP	Login	1423676254908	1423676256210	1147	2	0	OK
Scenario name	7927548337864001428-321	REQUEST	Logout	request_logout_3	1423676253179	1423676253179	1423676256220	1423676256220	OK	 
Scenario name	7927548337864001428-321	GROUP	Logout	1423676249808	1423676256220	5177	3	0	OK
Scenario name	7927548337864001428-321	USER	END	1423676154511	1423676256221
